timestamp,utilization_gpu_percent,memory_used_mib,memory_total_mib,temperature_c,power_w
2026/09/13 13:26:30.742, 98, 3775, 8188, 72, 55.62
2026/09/13 13:27:00.814, 99, 3775, 8188, 70, 61.02
2026/09/13 13:27:30.878, 96, 3775, 8188, 72, 55.05
2026/09/13 13:28:00.938, 93, 3775, 8188, 71, 59.63
2026/09/13 13:28:31.021, 98, 3775, 8188, 72, 57.69
2026/09/13 13:29:01.075, 74, 3775, 8188, 71, 57.31
2026/09/13 13:29:31.139, 94, 3775, 8188, 72, 55.78
2026/09/13 13:30:01.197, 59, 3775, 8188, 70, 56.07
2026/09/13 13:30:31.262, 77, 3775, 8188, 72, 60.54
2026/09/13 13:31:01.323, 95, 3775, 8188, 71, 56.44
2026/09/13 13:31:31.386, 92, 3775, 8188, 70, 56.72
2026/09/13 13:32:01.452, 73, 3775, 8188, 71, 52.76
2026/09/13 13:32:31.516, 60, 3775, 8188, 69, 67.62
2026/09/13 13:33:01.593, 79, 3775, 8188, 72, 51.87
2026/09/13 13:33:31.652, 98, 3775, 8188, 72, 61.13
2026/09/13 13:34:01.723, 96, 3775, 8188, 72, 60.36
2026/09/13 13:34:31.776, 93, 3775, 8188, 72, 62.20
2026/09/13 13:35:01.835, 98, 3775, 8188, 71, 41.32
2026/09/13 13:35:31.900, 78, 3775, 8188, 72, 58.48
2026/09/13 13:36:01.961, 87, 3775, 8188, 72, 56.08
2026/09/13 13:36:32.030, 94, 3775, 8188, 72, 53.35
2026/09/13 13:37:02.101, 92, 3775, 8188, 71, 62.06
2026/09/13 13:37:32.178, 95, 3775, 8188, 72, 54.36
2026/09/13 13:38:02.252, 93, 3775, 8188, 72, 62.06
2026/09/13 13:38:32.337, 86, 3775, 8188, 70, 56.28
2026/09/13 13:39:02.427, 93, 3775, 8188, 72, 63.32
2026/09/13 13:39:32.507, 57, 3775, 8188, 72, 27.17
2026/09/13 13:40:02.611, 97, 3775, 8188, 72, 60.22
2026/09/13 13:40:32.669, 33, 3775, 8188, 71, 54.47
2026/09/13 13:41:02.735, 95, 3775, 8188, 72, 55.34
2026/09/13 13:41:32.795, 96, 3775, 8188, 72, 59.89
2026/09/13 13:42:02.860, 94, 3775, 8188, 72, 53.50
2026/09/13 13:42:32.921, 85, 3775, 8188, 71, 57.51
2026/09/13 13:43:02.989, 96, 3775, 8188, 71, 61.24
2026/09/13 13:43:33.054, 69, 3775, 8188, 72, 49.89
2026/09/13 13:44:03.149, 25, 3775, 8188, 71, 28.88
2026/09/13 13:44:33.214, 92, 3775, 8188, 71, 60.85
2026/09/13 13:45:03.282, 92, 3775, 8188, 72, 62.68
2026/09/13 13:45:33.337, 92, 3775, 8188, 72, 53.89
2026/09/13 13:46:03.397, 88, 3775, 8188, 71, 53.88
2026/09/13 13:46:33.474, 94, 3775, 8188, 70, 58.38
2026/09/13 13:47:03.537, 92, 3775, 8188, 72, 51.58
2026/09/13 13:47:33.617, 96, 3775, 8188, 72, 56.13
2026/09/13 13:48:03.675, 89, 3775, 8188, 71, 58.07
2026/09/13 13:48:33.753, 98, 3775, 8188, 71, 53.89
2026/09/13 13:49:03.817, 97, 3775, 8188, 71, 64.16
2026/09/13 13:49:33.892, 96, 3775, 8188, 71, 55.74
2026/09/13 13:50:03.971, 46, 3775, 8188, 71, 51.70
2026/09/13 13:50:34.042, 98, 3775, 8188, 72, 56.77
2026/09/13 13:51:04.123, 55, 3775, 8188, 71, 50.18
2026/09/13 13:51:34.208, 98, 3775, 8188, 72, 54.87
2026/09/13 13:52:04.281, 93, 3775, 8188, 72, 62.97
2026/09/13 13:52:34.350, 99, 3775, 8188, 72, 59.14
2026/09/13 13:53:04.403, 95, 3775, 8188, 72, 56.79
2026/09/13 13:53:34.459, 94, 3775, 8188, 72, 55.19
2026/09/13 13:54:04.515, 98, 3775, 8188, 72, 59.30
2026/09/13 13:54:34.576, 96, 3775, 8188, 72, 59.35
2026/09/13 13:55:04.639, 92, 3775, 8188, 72, 58.44
2026/09/13 13:55:34.692, 2, 3775, 8188, 67, 26.02
2026/09/13 13:56:04.756, 61, 3775, 8188, 69, 56.40
2026/09/13 13:56:34.824, 0, 459, 8188, 62, 1.72
2026/09/13 13:57:04.879, 0, 275, 8188, 57, 2.80
2026/09/13 13:57:34.945, 0, 275, 8188, 52, 1.59
2026/09/13 13:58:05.007, 0, 2801, 8188, 53, 21.07
2026/09/13 13:58:35.084, 50, 3117, 8188, 63, 51.90
2026/09/13 13:59:05.168, 28, 3861, 8188, 66, 47.38
2026/09/13 13:59:35.260, 84, 3861, 8188, 68, 49.07
2026/09/13 14:00:05.330, 1, 3861, 8188, 65, 21.63
2026/09/13 14:00:35.414, 57, 3861, 8188, 69, 46.29
2026/09/13 14:01:05.486, 35, 3861, 8188, 70, 38.14
2026/09/13 14:01:35.580, 94, 3861, 8188, 71, 63.01
2026/09/13 14:02:05.644, 94, 3861, 8188, 71, 60.16
2026/09/13 14:02:35.710, 92, 3861, 8188, 71, 54.80
2026/09/13 14:03:05.787, 97, 3861, 8188, 71, 56.98
2026/09/13 14:03:35.857, 96, 3861, 8188, 71, 59.17
2026/09/13 14:04:05.941, 95, 3863, 8188, 70, 56.84
2026/09/13 14:04:36.012, 47, 3863, 8188, 70, 39.95
2026/09/13 14:05:06.071, 95, 3863, 8188, 72, 56.01
2026/09/13 14:05:36.154, 95, 3863, 8188, 72, 57.32
2026/09/13 14:06:06.230, 98, 3863, 8188, 70, 48.80
2026/09/13 14:06:36.308, 99, 3863, 8188, 72, 44.39
2026/09/13 14:07:06.367, 95, 3863, 8188, 73, 52.51
2026/09/13 14:07:36.426, 95, 3863, 8188, 72, 50.53
2026/09/13 14:08:06.479, 95, 3863, 8188, 72, 50.03
2026/09/13 14:08:36.546, 99, 3863, 8188, 73, 49.86
2026/09/13 14:09:06.603, 95, 3863, 8188, 73, 51.61
2026/09/13 14:09:36.678, 96, 3863, 8188, 72, 43.73
2026/09/13 14:10:06.757, 6, 3863, 8188, 71, 27.24
2026/09/13 14:10:36.819, 100, 3863, 8188, 74, 47.38
2026/09/13 14:11:06.881, 94, 3863, 8188, 72, 49.70
2026/09/13 14:11:36.947, 100, 3863, 8188, 73, 48.63
2026/09/13 14:12:07.017, 98, 3863, 8188, 74, 61.01
2026/09/13 14:12:37.090, 54, 3863, 8188, 71, 55.60
2026/09/13 14:13:07.160, 98, 3863, 8188, 72, 47.70
2026/09/13 14:13:37.226, 95, 3863, 8188, 72, 49.03
2026/09/13 14:14:07.292, 99, 3863, 8188, 72, 51.77
2026/09/13 14:14:37.352, 100, 3863, 8188, 73, 51.77
2026/09/13 14:15:07.406, 100, 3863, 8188, 73, 50.04
2026/09/13 14:15:37.459, 95, 3863, 8188, 73, 49.44
2026/09/13 14:16:07.530, 49, 3863, 8188, 73, 56.87
2026/09/13 14:16:37.590, 46, 3863, 8188, 72, 54.57
2026/09/13 14:17:07.647, 94, 3863, 8188, 73, 59.10
2026/09/13 14:17:37.729, 26, 3863, 8188, 71, 53.99
2026/09/13 14:18:07.796, 96, 3863, 8188, 71, 65.33
2026/09/13 14:18:37.867, 54, 3863, 8188, 73, 53.49
2026/09/13 14:19:07.937, 93, 3863, 8188, 72, 51.24
2026/09/13 14:19:38.007, 94, 3863, 8188, 71, 46.53
2026/09/13 14:20:08.062, 100, 3863, 8188, 71, 58.08
2026/09/13 14:20:38.121, 94, 3863, 8188, 72, 55.60
2026/09/13 14:21:08.205, 95, 3863, 8188, 72, 56.04
2026/09/13 14:21:38.273, 97, 3863, 8188, 72, 55.56
2026/09/13 14:22:08.348, 93, 3863, 8188, 72, 51.33
2026/09/13 14:22:38.412, 93, 3863, 8188, 72, 51.47
2026/09/13 14:23:08.500, 99, 3863, 8188, 72, 56.37
2026/09/13 14:23:38.571, 93, 3863, 8188, 71, 60.49
2026/09/13 14:24:08.632, 26, 3863, 8188, 71, 30.59
2026/09/13 14:24:38.695, 92, 3863, 8188, 73, 53.62
2026/09/13 14:25:08.777, 92, 3863, 8188, 73, 55.04
2026/09/13 14:25:38.847, 95, 3863, 8188, 71, 48.13
2026/09/13 14:26:08.913, 98, 3863, 8188, 72, 60.03
2026/09/13 14:26:38.985, 70, 3863, 8188, 73, 52.08
2026/09/13 14:27:09.055, 96, 3863, 8188, 72, 60.81
2026/09/13 14:27:39.121, 80, 3863, 8188, 70, 57.66
2026/09/13 14:28:09.180, 59, 3863, 8188, 71, 56.08
2026/09/13 14:28:39.245, 94, 3863, 8188, 72, 64.75
2026/09/13 14:29:09.297, 99, 3863, 8188, 71, 50.69
2026/09/13 14:29:39.354, 94, 3863, 8188, 73, 45.39
2026/09/13 14:30:09.409, 99, 3863, 8188, 72, 48.82
2026/09/13 14:30:39.478, 70, 3863, 8188, 72, 49.07
2026/09/13 14:31:09.551, 72, 3863, 8188, 73, 51.73
2026/09/13 14:31:39.610, 96, 3863, 8188, 73, 52.81
2026/09/13 14:32:09.670, 88, 3863, 8188, 72, 48.91
2026/09/13 14:32:39.734, 97, 3863, 8188, 73, 53.54
2026/09/13 14:33:09.809, 96, 3863, 8188, 73, 57.41
2026/09/13 14:33:39.883, 98, 3863, 8188, 72, 44.79
2026/09/13 14:34:09.947, 57, 3863, 8188, 72, 47.42
2026/09/13 14:34:40.018, 94, 3863, 8188, 72, 42.99
2026/09/13 14:35:10.094, 43, 3863, 8188, 73, 50.81
2026/09/13 14:35:40.166, 79, 3863, 8188, 74, 56.06
2026/09/13 14:36:10.243, 100, 3863, 8188, 73, 53.23
2026/09/13 14:36:40.307, 97, 3863, 8188, 73, 48.62
2026/09/13 14:37:10.398, 40, 3863, 8188, 73, 40.00
2026/09/13 14:37:40.459, 97, 3863, 8188, 73, 53.87
2026/09/13 14:38:10.534, 93, 3863, 8188, 72, 43.05
2026/09/13 14:38:40.606, 92, 3863, 8188, 73, 51.45
2026/09/13 14:39:10.671, 76, 3863, 8188, 73, 46.45
2026/09/13 14:39:40.755, 96, 3863, 8188, 73, 61.59
2026/09/13 14:40:10.823, 100, 3863, 8188, 72, 62.43
2026/09/13 14:40:40.888, 94, 3863, 8188, 72, 60.10
2026/09/13 14:41:10.940, 99, 3863, 8188, 73, 62.05
2026/09/13 14:41:41.011, 93, 3863, 8188, 72, 58.02
2026/09/13 14:42:11.071, 93, 3863, 8188, 72, 51.49
2026/09/13 14:42:41.130, 95, 3863, 8188, 73, 58.96
2026/09/13 14:43:11.193, 96, 3863, 8188, 70, 44.93
2026/09/13 14:43:41.271, 99, 3968, 8188, 73, 42.97
2026/09/13 14:44:11.356, 59, 4374, 8188, 73, 46.63
2026/09/13 14:44:41.415, 97, 4413, 8188, 73, 44.13
2026/09/13 14:45:11.507, 97, 4418, 8188, 75, 44.22
2026/09/13 14:45:41.585, 97, 4427, 8188, 74, 48.40
2026/09/13 14:46:11.657, 97, 4428, 8188, 75, 54.28
2026/09/13 14:46:41.716, 74, 4429, 8188, 73, 43.49
2026/09/13 14:47:11.809, 98, 4430, 8188, 74, 53.58
2026/09/13 14:47:41.884, 97, 4430, 8188, 74, 47.57
2026/09/13 14:48:11.952, 97, 4419, 8188, 74, 44.62
2026/09/13 14:48:42.013, 98, 4419, 8188, 73, 47.44
2026/09/13 14:49:12.077, 88, 4425, 8188, 74, 52.72
2026/09/13 14:49:42.154, 77, 4425, 8188, 73, 51.71
2026/09/13 14:50:12.224, 97, 4425, 8188, 74, 41.10
2026/09/13 14:50:42.294, 97, 4425, 8188, 74, 58.95
2026/09/13 14:51:12.367, 98, 4425, 8188, 74, 42.40
2026/09/13 14:51:42.424, 99, 4425, 8188, 74, 44.59
2026/09/13 14:52:12.528, 84, 4456, 8188, 76, 43.93
2026/09/13 14:52:42.607, 98, 5121, 8188, 76, 44.94
2026/09/13 14:53:12.687, 65, 5121, 8188, 78, 44.13
2026/09/13 14:53:42.762, 99, 5122, 8188, 78, 44.89
2026/09/13 14:54:12.847, 82, 5123, 8188, 77, 44.33
2026/09/13 14:54:42.919, 92, 5126, 8188, 79, 44.20
2026/09/13 14:55:12.993, 97, 5126, 8188, 78, 44.48
2026/09/13 14:55:43.074, 99, 5126, 8188, 79, 44.80
2026/09/13 14:56:13.150, 94, 5126, 8188, 78, 44.50
2026/09/13 14:56:43.224, 99, 5125, 8188, 78, 44.93
2026/09/13 14:57:13.304, 97, 5125, 8188, 79, 44.53
2026/09/13 14:57:43.384, 99, 5125, 8188, 79, 44.72
2026/09/13 14:58:13.464, 97, 5050, 8188, 80, 39.58
2026/09/13 14:58:43.547, 89, 5126, 8188, 79, 44.08
2026/09/13 14:59:13.622, 94, 5126, 8188, 78, 44.42
2026/09/13 14:59:43.729, 71, 5126, 8188, 80, 43.67
2026/09/13 15:00:13.804, 67, 5137, 8188, 79, 44.33
2026/09/13 15:00:43.892, 96, 5228, 8188, 78, 44.73
2026/09/13 15:01:13.976, 98, 5311, 8188, 79, 44.59
2026/09/13 15:01:44.039, 97, 5312, 8188, 79, 44.40
2026/09/13 15:02:14.123, 97, 5313, 8188, 79, 44.24
2026/09/13 15:02:44.206, 98, 5313, 8188, 79, 44.83
2026/09/13 15:03:14.294, 86, 4803, 8188, 79, 43.83
2026/09/13 15:03:44.375, 98, 4805, 8188, 79, 43.95
2026/09/13 15:04:14.478, 54, 4491, 8188, 79, 43.59
2026/09/13 15:04:44.569, 85, 4994, 8188, 78, 44.27
2026/09/13 15:05:14.651, 99, 5036, 8188, 79, 44.98
2026/09/13 15:05:44.736, 98, 5037, 8188, 80, 45.21
2026/09/13 15:06:14.823, 99, 5088, 8188, 79, 44.23
2026/09/13 15:06:44.913, 96, 5088, 8188, 79, 44.38
2026/09/13 15:07:14.994, 97, 5088, 8188, 79, 44.10
2026/09/13 15:07:45.080, 99, 5088, 8188, 79, 44.74
2026/09/13 15:08:15.172, 59, 5088, 8188, 80, 43.88
2026/09/13 15:08:45.258, 98, 5089, 8188, 79, 44.56
2026/09/13 15:09:15.346, 97, 5089, 8188, 79, 45.09
2026/09/13 15:09:45.406, 99, 4579, 8188, 79, 43.80
2026/09/13 15:10:15.481, 96, 4580, 8188, 79, 45.06
2026/09/13 15:10:45.568, 71, 5089, 8188, 78, 44.61
2026/09/13 15:11:15.656, 43, 1226, 8188, 78, 37.58
2026/09/13 15:11:45.722, 45, 1226, 8188, 77, 37.26
2026/09/13 15:12:15.787, 39, 1387, 8188, 77, 35.58
2026/09/13 15:12:45.876, 45, 1387, 8188, 77, 36.58
2026/09/13 15:13:15.960, 41, 2493, 8188, 77, 36.96
2026/09/13 15:13:46.029, 96, 2877, 8188, 78, 44.99
2026/09/13 15:14:16.129, 83, 2877, 8188, 79, 39.79
2026/09/13 15:14:46.217, 99, 2877, 8188, 78, 44.78
2026/09/13 15:15:16.322, 97, 2367, 8188, 79, 44.88
2026/09/13 15:15:46.414, 99, 2877, 8188, 79, 42.50
2026/09/13 15:16:16.521, 51, 1585, 8188, 79, 41.33
2026/09/13 15:16:46.611, 41, 1429, 8188, 78, 37.24
2026/09/13 15:17:16.690, 43, 4997, 8188, 78, 37.53
2026/09/13 15:17:46.780, 30, 4997, 8188, 77, 32.51
2026/09/13 15:18:16.870, 95, 5287, 8188, 78, 44.66
2026/09/13 15:18:46.958, 97, 5287, 8188, 79, 44.92
2026/09/13 15:19:17.046, 70, 5287, 8188, 79, 41.67
2026/09/13 15:19:47.132, 98, 5288, 8188, 79, 44.94
2026/09/13 15:20:17.213, 96, 5288, 8188, 79, 44.82
2026/09/13 15:20:47.299, 90, 5288, 8188, 80, 44.72
2026/09/13 15:21:17.396, 95, 5288, 8188, 79, 44.80
2026/09/13 15:21:47.502, 55, 5288, 8188, 79, 41.35
2026/09/13 15:22:17.592, 99, 5288, 8188, 79, 44.74
2026/09/13 15:22:47.670, 96, 5288, 8188, 79, 44.71
2026/09/13 15:23:17.752, 40, 1440, 8188, 79, 38.18
2026/09/13 15:23:47.841, 45, 1440, 8188, 79, 37.73
2026/09/13 15:24:17.914, 37, 1440, 8188, 78, 36.55
2026/09/13 15:24:47.992, 98, 2238, 8188, 79, 44.79
2026/09/13 15:25:18.085, 96, 2238, 8188, 80, 44.42
2026/09/13 15:25:48.175, 97, 2238, 8188, 80, 44.60
2026/09/13 15:26:18.269, 97, 2238, 8188, 80, 44.06
2026/09/13 15:26:48.364, 98, 2238, 8188, 80, 44.74
2026/09/13 15:27:18.445, 55, 2238, 8188, 80, 38.16
2026/09/13 15:27:48.529, 37, 1448, 8188, 79, 37.70
2026/09/13 15:28:18.592, 41, 1448, 8188, 78, 36.42
2026/09/13 15:28:48.666, 41, 1448, 8188, 77, 36.25
2026/09/13 15:29:18.758, 97, 5882, 8188, 79, 44.81
2026/09/13 15:29:48.857, 99, 5882, 8188, 79, 44.33
2026/09/13 15:30:18.935, 99, 5624, 8188, 79, 44.63
2026/09/13 15:30:49.036, 96, 5624, 8188, 79, 44.50
2026/09/13 15:31:19.137, 98, 5636, 8188, 79, 44.59
2026/09/13 15:31:49.215, 98, 5636, 8188, 79, 44.75
2026/09/13 15:32:19.291, 97, 5600, 8188, 78, 44.89
2026/09/13 15:32:49.399, 58, 5600, 8188, 78, 43.85
2026/09/13 15:33:19.495, 98, 5604, 8188, 79, 44.36
2026/09/13 15:33:49.572, 98, 5604, 8188, 80, 44.19
2026/09/13 15:34:19.655, 98, 5624, 8188, 79, 45.06
2026/09/13 15:34:49.716, 98, 5624, 8188, 79, 44.49
2026/09/13 15:35:19.795, 98, 5361, 8188, 79, 44.38
2026/09/13 15:35:49.877, 98, 5605, 8188, 79, 44.94
2026/09/13 15:36:19.952, 98, 5605, 8188, 79, 45.05
2026/09/13 15:36:50.036, 98, 5605, 8188, 79, 44.77
2026/09/13 15:37:20.119, 84, 5607, 8188, 78, 44.33
2026/09/13 15:37:50.198, 98, 5615, 8188, 79, 44.24
2026/09/13 15:38:20.290, 95, 5627, 8188, 79, 44.53
2026/09/13 15:38:50.355, 97, 5627, 8188, 79, 44.85
2026/09/13 15:39:20.439, 99, 5621, 8188, 79, 44.59
2026/09/13 15:39:50.511, 12, 2239, 8188, 76, 26.02
2026/09/13 15:40:20.577, 95, 4377, 8188, 78, 55.63
2026/09/13 15:40:50.657, 95, 4371, 8188, 77, 64.23
2026/09/13 15:41:20.724, 95, 4405, 8188, 77, 59.43
2026/09/13 15:41:50.789, 96, 4377, 8188, 76, 56.26
2026/09/13 15:42:20.864, 96, 4371, 8188, 76, 53.01
2026/09/13 15:42:50.925, 81, 4391, 8188, 75, 50.19
2026/09/13 15:43:21.002, 97, 4405, 8188, 75, 55.78
2026/09/13 15:43:51.055, 98, 4367, 8188, 75, 55.35
2026/09/13 15:44:21.117, 86, 2233, 8188, 74, 62.73
2026/09/13 15:44:51.179, 97, 4391, 8188, 75, 52.55
2026/09/13 15:45:21.242, 93, 4405, 8188, 74, 52.81
2026/09/13 15:45:51.310, 96, 4367, 8188, 75, 55.67
2026/09/13 15:46:21.374, 98, 4391, 8188, 75, 58.79
2026/09/13 15:46:51.433, 96, 4391, 8188, 76, 57.45
2026/09/13 15:47:21.504, 97, 4391, 8188, 74, 55.71
2026/09/13 15:47:51.581, 97, 4405, 8188, 75, 56.68
2026/09/13 15:48:21.657, 95, 5405, 8188, 75, 56.24
2026/09/13 15:48:51.738, 98, 5504, 8188, 75, 57.60
2026/09/13 15:49:21.804, 96, 5516, 8188, 75, 59.21
2026/09/13 15:49:51.910, 97, 5507, 8188, 74, 49.48
2026/09/13 15:50:21.988, 98, 5528, 8188, 75, 52.18
2026/09/13 15:50:52.048, 54, 5076, 8188, 74, 49.73
2026/09/13 15:51:22.117, 96, 5101, 8188, 74, 58.35
2026/09/13 15:51:52.191, 97, 5085, 8188, 74, 53.70
2026/09/13 15:52:22.267, 94, 5085, 8188, 74, 57.90
2026/09/13 15:52:52.330, 96, 5069, 8188, 74, 56.35
2026/09/13 15:53:22.427, 58, 5082, 8188, 72, 44.04
2026/09/13 15:53:52.509, 95, 5068, 8188, 74, 58.42
2026/09/13 15:54:22.575, 76, 5098, 8188, 72, 46.84
2026/09/13 15:54:52.655, 99, 5065, 8188, 74, 58.64
2026/09/13 15:55:22.719, 97, 5064, 8188, 72, 58.48
2026/09/13 15:55:52.788, 98, 5083, 8188, 74, 52.48
2026/09/13 15:56:22.868, 96, 5097, 8188, 75, 62.88
2026/09/13 15:56:52.948, 69, 5098, 8188, 73, 53.52
2026/09/13 15:57:23.036, 99, 5069, 8188, 74, 57.25
2026/09/13 15:57:53.116, 95, 5068, 8188, 73, 56.81
2026/09/13 15:58:23.189, 98, 5089, 8188, 74, 59.28
2026/09/13 15:58:53.261, 96, 5079, 8188, 72, 58.37
2026/09/13 15:59:23.329, 94, 5093, 8188, 74, 59.78
2026/09/13 15:59:53.392, 97, 5057, 8188, 73, 57.53
2026/09/13 16:00:23.454, 95, 5061, 8188, 74, 59.46
2026/09/13 16:00:53.526, 97, 5060, 8188, 74, 54.82
2026/09/13 16:01:23.600, 56, 5084, 8188, 73, 48.62
2026/09/13 16:01:53.659, 98, 5066, 8188, 74, 55.35
2026/09/13 16:02:23.732, 98, 5058, 8188, 73, 52.03
2026/09/13 16:02:53.816, 98, 5058, 8188, 74, 58.81
2026/09/13 16:03:23.884, 98, 5071, 8188, 74, 54.23
2026/09/13 16:03:53.946, 98, 5060, 8188, 74, 56.58
2026/09/13 16:04:24.024, 95, 5097, 8188, 73, 58.95
2026/09/13 16:04:54.081, 94, 5096, 8188, 73, 58.49
2026/09/13 16:05:24.153, 98, 5098, 8188, 74, 54.24
2026/09/13 16:05:54.214, 96, 5063, 8188, 74, 52.24
2026/09/13 16:06:24.297, 96, 5064, 8188, 74, 58.47
2026/09/13 16:06:54.362, 86, 5082, 8188, 72, 53.54
2026/09/13 16:07:24.433, 64, 5119, 8188, 72, 50.28
2026/09/13 16:07:54.494, 98, 5538, 8188, 74, 54.32
2026/09/13 16:08:24.568, 66, 5581, 8188, 73, 55.25
2026/09/13 16:08:54.633, 95, 5120, 8188, 74, 55.50
2026/09/13 16:09:24.696, 99, 5104, 8188, 73, 57.74
2026/09/13 16:09:54.761, 13, 4881, 8188, 70, 25.81
2026/09/13 16:10:24.832, 95, 5186, 8188, 74, 59.95
2026/09/13 16:10:54.914, 96, 5165, 8188, 74, 59.27
2026/09/13 16:11:24.987, 97, 5165, 8188, 74, 54.97
2026/09/13 16:11:55.049, 96, 5179, 8188, 74, 55.69
2026/09/13 16:12:25.136, 95, 5146, 8188, 73, 35.80
2026/09/13 16:12:55.198, 41, 5145, 8188, 71, 47.22
2026/09/13 16:13:25.264, 97, 5151, 8188, 72, 58.79
2026/09/13 16:13:55.323, 97, 5145, 8188, 74, 62.37
2026/09/13 16:14:25.410, 23, 5145, 8188, 73, 29.17
2026/09/13 16:14:55.478, 96, 5141, 8188, 73, 55.92
2026/09/13 16:15:25.543, 98, 5141, 8188, 74, 60.88
2026/09/13 16:15:55.645, 96, 5165, 8188, 73, 52.85
2026/09/13 16:16:25.712, 95, 5145, 8188, 73, 55.20
2026/09/13 16:16:55.794, 97, 5145, 8188, 74, 57.37
2026/09/13 16:17:25.868, 15, 3021, 8188, 70, 26.65
2026/09/13 16:17:55.940, 96, 5179, 8188, 74, 56.91
2026/09/13 16:18:26.002, 96, 5179, 8188, 74, 56.03
2026/09/13 16:18:56.073, 98, 5165, 8188, 74, 58.30
2026/09/13 16:19:26.160, 30, 1179, 8188, 65, 10.18
2026/09/13 16:19:56.232, 18, 997, 8188, 60, 11.97
2026/09/13 16:20:26.317, 18, 997, 8188, 58, 14.94
2026/09/13 16:20:56.403, 97, 5427, 8188, 67, 60.82
2026/09/13 16:21:26.466, 96, 5185, 8188, 69, 57.99
2026/09/13 16:21:56.554, 47, 5177, 8188, 69, 40.72
2026/09/13 16:22:26.633, 97, 5179, 8188, 72, 54.47
2026/09/13 16:22:56.717, 98, 5161, 8188, 71, 57.78
2026/09/13 16:23:26.797, 75, 5165, 8188, 71, 49.16
2026/09/13 16:23:56.882, 84, 5185, 8188, 72, 48.45
2026/09/13 16:24:26.954, 98, 5159, 8188, 71, 55.29
2026/09/13 16:24:57.047, 75, 5161, 8188, 73, 52.40
2026/09/13 16:25:27.126, 97, 5161, 8188, 73, 64.85
2026/09/13 16:25:57.207, 98, 5161, 8188, 73, 59.49
2026/09/13 16:26:27.274, 40, 5151, 8188, 73, 34.20
2026/09/13 16:26:57.361, 96, 5163, 8188, 73, 56.80
2026/09/13 16:27:27.422, 97, 5165, 8188, 73, 56.44
2026/09/13 16:27:57.499, 96, 5151, 8188, 73, 56.99
2026/09/13 16:28:27.573, 70, 5165, 8188, 71, 49.75
2026/09/13 16:28:57.666, 97, 5179, 8188, 74, 56.22
2026/09/13 16:29:27.753, 97, 5149, 8188, 71, 56.71
2026/09/13 16:29:57.819, 97, 5151, 8188, 74, 56.50
2026/09/13 16:30:27.876, 96, 5165, 8188, 73, 52.25
2026/09/13 16:30:57.957, 95, 5185, 8188, 73, 61.12
2026/09/13 16:31:28.022, 97, 5179, 8188, 73, 62.01
2026/09/13 16:31:58.088, 98, 5159, 8188, 73, 52.90
2026/09/13 16:32:28.161, 80, 5161, 8188, 72, 55.47
2026/09/13 16:32:58.225, 95, 5185, 8188, 73, 57.73
2026/09/13 16:33:28.302, 98, 5179, 8188, 74, 51.38
2026/09/13 16:33:58.362, 96, 5161, 8188, 73, 56.23
2026/09/13 16:34:28.428, 96, 5183, 8188, 73, 52.85
2026/09/13 16:34:58.514, 98, 5185, 8188, 73, 52.94
2026/09/13 16:35:28.593, 93, 5185, 8188, 74, 61.32
2026/09/13 16:35:58.664, 96, 5185, 8188, 73, 59.74
2026/09/13 16:36:28.737, 97, 5177, 8188, 73, 57.35
2026/09/13 16:36:58.842, 44, 5163, 8188, 73, 29.61
2026/09/13 16:37:28.900, 94, 5165, 8188, 74, 61.14
2026/09/13 16:37:58.971, 98, 5179, 8188, 73, 57.84
2026/09/13 16:38:29.042, 96, 5179, 8188, 73, 57.70
2026/09/13 16:38:59.105, 100, 5161, 8188, 72, 54.77
2026/09/13 16:39:29.168, 98, 5177, 8188, 73, 60.79
2026/09/13 16:39:59.232, 93, 5179, 8188, 73, 58.74
2026/09/13 16:40:29.295, 95, 5151, 8188, 73, 62.72
2026/09/13 16:40:59.381, 99, 5151, 8188, 73, 60.80
2026/09/13 16:41:29.445, 97, 5185, 8188, 73, 54.53
2026/09/13 16:41:59.515, 98, 5163, 8188, 73, 58.01
2026/09/13 16:42:29.583, 95, 5165, 8188, 73, 58.60
2026/09/13 16:42:59.646, 96, 5179, 8188, 73, 58.39
2026/09/13 16:43:29.711, 98, 5165, 8188, 73, 58.97
2026/09/13 16:43:59.773, 93, 5185, 8188, 73, 57.17
2026/09/13 16:44:29.845, 98, 5179, 8188, 73, 59.67
2026/09/13 16:44:59.913, 15, 2539, 8188, 72, 26.09
2026/09/13 16:45:29.995, 99, 5179, 8188, 73, 52.37
2026/09/13 16:46:00.065, 94, 5151, 8188, 74, 59.55
2026/09/13 16:46:30.132, 98, 5185, 8188, 73, 54.68
2026/09/13 16:47:00.202, 98, 5185, 8188, 73, 50.77
2026/09/13 16:47:30.265, 22, 3013, 8188, 70, 27.58
2026/09/13 16:48:00.325, 97, 5179, 8188, 73, 57.34
2026/09/13 16:48:30.397, 99, 5165, 8188, 74, 54.33
2026/09/13 16:49:00.459, 98, 5165, 8188, 73, 59.05
2026/09/13 16:49:30.519, 74, 5185, 8188, 73, 54.86
2026/09/13 16:50:00.576, 16, 3023, 8188, 69, 26.53
2026/09/13 16:50:30.655, 99, 5151, 8188, 73, 58.81
2026/09/13 16:51:00.723, 97, 5161, 8188, 73, 58.45
2026/09/13 16:51:30.782, 98, 5151, 8188, 73, 59.63
